MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,65.0,9750,1,0,4,5,2,2,2,5,7,1994,1994,1,0,8,9,0.0,4,2,2,722.0,5,268.0,990.0,0,0,3,990,0,990,1.0,1,0,3,1,5,5,0,5,1997.0,2.0,528.0,3,4,168,0,0,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,8696,1,0,4,5,2,2,2,7,5,1997,1998,1,0,8,9,150.0,4,2,2,1308.0,5,110.0,1418.0,0,0,3,1418,0,1418,1.0,2,0,3,1,5,5,1,1,1997.0,2.0,558.0,3,4,208,110,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,13142,1,0,0,5,4,2,4,6,5,1997,1997,1,0,8,9,128.0,4,2,2,688.0,5,176.0,864.0,0,0,3,872,899,1771,1.0,2,1,3,1,6,5,0,1,1997.0,2.0,600.0,3,4,0,96,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,8998,1,0,4,5,2,2,4,7,5,2000,2000,1,0,8,9,120.0,4,2,2,527.0,5,255.0,782.0,0,0,3,782,870,1652,0.0,2,1,3,1,6,5,0,1,2000.0,2.0,532.0,3,4,0,70,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3,75.0,12192,1,0,4,5,2,2,4,7,5,2000,2001,1,0,8,9,0.0,4,2,2,663.0,5,265.0,928.0,0,0,3,928,895,1823,1.0,2,1,3,1,6,5,0,1,2000.0,2.0,626.0,3,4,192,36,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,12250,1,0,4,5,2,2,2,5,6,1978,1978,1,0,4,4,180.0,4,1,0,781.0,5,83.0,864.0,0,0,3,1174,0,1174,1.0,1,0,3,1,5,5,0,1,1978.0,2.0,528.0,3,4,211,0,280,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,9216,1,0,4,5,2,2,2,5,6,1975,1975,1,0,4,4,176.0,4,1,0,294.0,5,782.0,1076.0,0,4,3,1076,0,1076,0.0,1,1,3,1,5,5,1,5,1985.0,2.0,576.0,3,4,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,40.0,14330,1,0,1,5,2,2,2,5,6,1975,2001,1,0,6,10,0.0,4,1,4,88.0,0,180.0,864.0,0,4,3,1558,0,1558,1.0,2,0,2,1,5,3,0,1,1975.0,2.0,440.0,3,4,140,0,239,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,10400,1,0,4,5,2,2,4,7,5,2001,2001,1,0,8,9,227.0,4,2,5,0.0,5,1257.0,1257.0,0,0,3,1290,871,2161,0.0,2,1,3,1,8,5,1,1,2001.0,2.0,570.0,3,4,0,84,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,9720,1,0,1,5,2,2,4,9,5,2001,2002,1,0,8,9,134.0,4,2,2,1194.0,5,163.0,1357.0,0,0,3,1366,581,1947,1.0,2,1,3,1,7,5,1,3,2001.0,3.0,725.0,3,4,168,116,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,14860,1,0,1,5,2,2,2,8,5,2002,2003,3,0,8,9,240.0,4,2,2,1538.0,5,240.0,1778.0,0,0,3,1786,0,1786,1.0,2,0,3,1,6,5,1,1,2002.0,3.0,715.0,3,4,182,35,0,8,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,41.0,10905,1,0,1,5,2,2,4,7,5,2003,2003,1,0,8,9,0.0,4,2,5,0.0,5,1129.0,1129.0,0,0,3,1129,1198,2327,0.0,2,1,4,1,9,5,1,3,2003.0,2.0,596.0,3,4,0,57,0,8,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,96.0,11690,1,0,4,5,2,2,4,8,5,1999,2000,1,0,8,9,192.0,4,2,5,0.0,5,850.0,850.0,0,0,3,886,878,1764,0.0,2,1,3,1,7,5,1,1,1999.0,2.0,560.0,3,4,120,29,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4,68.0,4426,1,0,4,5,2,2,2,6,5,2004,2004,1,0,8,9,205.0,4,2,2,662.0,5,186.0,848.0,0,0,3,848,0,848,1.0,1,0,1,1,3,5,0,1,2004.0,2.0,420.0,3,4,140,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4,83.0,10126,1,0,0,5,2,2,5,6,5,1997,1998,1,0,8,9,0.0,2,2,2,1593.0,3,83.0,1838.0,0,0,3,1838,0,1838,2.0,2,0,2,2,8,5,0,1,1998.0,3.0,721.0,3,4,160,67,0,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,75.0,9750,1,0,4,5,2,2,2,7,5,2004,2004,1,0,8,9,50.0,4,2,2,24.0,5,1421.0,1445.0,0,0,3,1445,0,1445,0.0,2,0,3,1,6,5,0,1,2004.0,2.0,470.0,3,4,0,35,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,85.0,11058,1,0,0,5,2,2,2,7,6,2007,2007,1,0,8,9,212.0,4,2,2,56.0,5,1508.0,1564.0,0,0,3,1564,0,1564,0.0,2,0,3,1,6,5,0,1,2007.0,3.0,814.0,3,4,0,24,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,74.0,9627,1,0,4,5,2,2,2,7,5,2007,2007,1,0,8,9,0.0,4,2,2,24.0,5,1327.0,1351.0,0,0,3,1361,0,1361,0.0,2,0,3,1,6,5,0,1,2007.0,2.0,610.0,3,4,0,50,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,75.0,9825,1,0,4,7,2,2,2,5,5,1966,1966,3,0,4,4,0.0,4,1,4,609.0,5,483.0,1092.0,0,4,3,1092,0,1092,0.0,1,0,3,1,6,5,0,1,1966.0,1.0,264.0,3,4,259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,64.0,12102,1,0,4,7,2,2,5,5,5,1976,1976,1,0,4,7,222.0,4,1,0,456.0,5,0.0,456.0,0,0,3,1033,0,1033,0.0,1,0,3,1,6,5,0,3,1976.0,2.0,504.0,0,4,224,0,0,8,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,68.0,9638,1,0,1,7,2,2,6,6,6,1977,1977,3,0,6,7,0.0,4,1,0,368.0,4,541.0,1029.0,0,4,3,1117,0,1117,1.0,1,0,3,1,6,5,1,1,1977.0,2.0,542.0,3,4,292,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,72.0,7200,1,0,4,7,2,2,4,6,7,1976,2001,3,0,6,7,0.0,4,1,0,288.0,5,396.0,684.0,0,4,3,684,714,1398,0.0,1,1,3,1,6,5,1,1,1976.0,2.0,440.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,9520,1,0,4,7,2,2,2,4,5,1953,1953,1,0,5,6,115.0,4,1,4,767.0,5,144.0,911.0,0,4,3,930,0,930,0.0,1,0,2,1,5,5,0,1,1953.0,1.0,286.0,3,4,134,0,0,8,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,62.0,7692,1,0,4,7,2,2,6,4,6,1954,1954,1,0,9,10,0.0,4,1,5,0.0,5,416.0,416.0,0,2,0,1204,0,1204,0.0,1,0,3,1,6,5,0,2,1954.0,1.0,312.0,3,4,0,0,0,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,67.0,5142,1,0,4,7,2,2,0,4,7,1923,2008,1,0,9,10,0.0,4,2,0,224.0,5,725.0,949.0,0,4,3,949,343,1292,0.0,1,1,3,1,6,5,0,5,1923.0,1.0,205.0,3,4,0,0,183,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
3,60.0,7290,1,0,0,18,2,2,2,7,8,1921,1950,1,0,10,11,174.0,4,0,5,0.0,5,1228.0,1228.0,0,0,3,1424,0,1424,0.0,2,0,2,1,7,5,1,1,1921.0,1.0,312.0,3,4,0,0,90,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,64.0,7804,1,0,4,18,2,2,3,6,7,1930,1950,1,0,7,8,0.0,4,0,0,281.0,4,0.0,960.0,0,0,3,960,960,1920,2.0,2,2,4,2,10,5,2,5,1930.0,2.0,480.0,3,4,248,0,121,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,66.0,8969,1,0,4,6,2,2,4,6,6,1926,1950,2,0,9,10,0.0,4,0,1,379.0,5,265.0,644.0,0,0,3,672,644,1316,1.0,1,0,2,1,6,5,1,5,2001.0,1.0,369.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3,63.0,15564,1,0,4,6,2,2,0,6,6,1914,1995,1,0,9,11,0.0,4,0,5,0.0,5,676.0,676.0,0,0,3,676,588,1264,0.0,1,0,3,1,6,5,0,5,1994.0,2.0,400.0,3,4,424,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,54.0,7609,1,0,0,6,2,2,4,8,9,1925,1997,1,0,7,8,0.0,2,2,0,406.0,5,392.0,798.0,0,0,3,798,714,1512,1.0,2,0,3,1,7,5,1,5,1925.0,1.0,180.0,3,4,85,16,41,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
3,68.0,9650,1,0,0,6,2,2,4,6,3,1923,1950,3,0,9,7,0.0,4,0,5,0.0,5,784.0,784.0,0,4,3,819,784,1603,0.0,1,0,4,1,7,5,1,1,1980.0,2.0,599.0,3,4,0,217,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,11700,1,0,4,6,2,2,0,5,6,1937,1995,1,0,10,11,0.0,4,1,1,606.0,5,336.0,942.0,0,0,3,1265,673,1938,0.0,2,0,4,1,7,3,1,5,1937.0,1.0,240.0,3,4,0,40,0,8,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,68.0,9260,1,0,4,6,1,2,0,5,4,1938,1950,1,0,9,10,0.0,4,0,5,0.0,5,884.0,884.0,0,4,1,932,442,1374,0.0,1,0,3,1,6,5,0,5,1938.0,1.0,225.0,3,4,64,0,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,79.0,7801,1,0,0,6,1,2,2,6,5,1951,1951,3,0,10,7,88.0,1,2,4,500.0,5,591.0,1091.0,0,1,0,1091,0,1091,0.0,1,0,2,1,5,5,1,1,1951.0,1.0,344.0,3,4,66,105,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3,100.0,9670,1,0,4,6,2,2,4,8,6,1935,1950,1,0,2,8,40.0,4,2,3,210.0,5,398.0,608.0,0,4,3,983,890,1873,0.0,1,1,4,1,9,5,2,5,1935.0,2.0,786.0,0,4,0,0,207,8,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,70.0,12392,1,0,4,6,2,2,0,7,9,1950,2000,1,0,8,9,0.0,2,1,2,435.0,5,397.0,832.0,0,0,3,1218,943,2161,1.0,2,1,3,1,8,5,2,1,1994.0,2.0,506.0,3,4,0,96,0,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,56.0,26073,1,0,1,6,2,2,2,5,5,1956,1956,1,0,2,6,0.0,4,2,4,1116.0,5,782.0,1898.0,0,0,0,1898,0,1898,0.0,2,1,3,1,7,5,2,1,1956.0,2.0,484.0,3,4,0,51,224,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,24.0,1879,1,0,1,1,2,2,4,6,6,1980,1980,1,0,5,6,0.0,4,1,2,366.0,5,150.0,516.0,0,4,3,516,516,1032,0.0,1,0,2,1,5,5,1,5,1980.0,2.0,462.0,3,4,213,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,50.0,7000,1,0,4,9,2,2,2,6,8,1926,1998,1,0,8,9,0.0,2,0,4,299.0,2,555.0,894.0,0,4,3,919,0,919,1.0,1,0,2,1,5,5,0,5,1926.0,1.0,195.0,3,4,0,0,116,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
4,60.0,6000,1,0,4,9,2,2,0,6,8,1940,2006,1,0,8,9,0.0,4,1,5,0.0,5,720.0,720.0,0,2,3,760,330,1090,0.0,1,0,3,1,5,5,0,5,1940.0,1.0,240.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,75.0,6000,1,0,4,9,2,2,6,5,5,1967,1967,3,0,4,7,0.0,4,1,4,257.0,5,367.0,624.0,0,0,3,1092,564,1656,0.0,1,1,3,1,7,4,1,1,1967.0,1.0,288.0,3,4,0,180,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4,60.0,7392,1,0,4,9,2,2,2,5,7,1930,1995,1,0,9,10,0.0,4,0,5,0.0,5,520.0,520.0,0,4,0,912,0,912,0.0,1,0,2,1,5,5,0,5,1934.0,1.0,360.0,3,4,0,90,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4,75.0,9000,1,0,4,9,2,2,0,5,5,1958,1958,1,0,10,11,162.0,4,1,0,330.0,5,821.0,1151.0,0,2,0,1151,804,1955,0.0,2,0,4,1,7,5,0,1,1958.0,1.0,356.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
0,60.0,9000,0,0,4,9,2,2,4,4,6,1920,1950,1,0,5,6,0.0,4,3,5,0.0,5,592.0,592.0,0,0,3,432,432,864,0.0,1,1,3,1,5,3,0,5,1920.0,1.0,216.0,0,1,0,30,160,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
4,44.0,3843,1,0,4,6,2,2,2,8,5,2007,2008,3,0,3,3,186.0,4,2,2,1476.0,5,120.0,1596.0,0,0,3,1648,0,1648,1.0,2,0,2,1,5,5,1,1,2007.0,2.0,525.0,3,4,162,53,0,6,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4,44.0,3811,1,0,4,6,2,2,2,7,5,2004,2005,3,0,3,3,174.0,4,2,2,1474.0,5,120.0,1594.0,0,0,3,1646,0,1646,1.0,2,0,2,1,5,5,1,1,2004.0,2.0,482.0,3,4,128,53,0,8,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,68.0,23730,1,0,4,11,2,2,2,7,5,1996,1997,1,0,5,6,668.0,4,2,2,700.0,5,1140.0,1840.0,0,0,3,2032,0,2032,1.0,3,0,3,1,7,5,0,1,1996.0,3.0,786.0,3,4,0,46,192,8,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,11050,1,0,4,11,2,2,4,7,5,1996,1997,1,0,8,9,0.0,4,2,5,0.0,5,910.0,910.0,0,0,3,910,910,1820,0.0,2,1,3,1,8,5,1,1,1996.0,3.0,816.0,3,4,318,32,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,74.0,9990,1,0,4,11,2,2,2,4,5,1991,1991,1,0,4,4,0.0,4,2,0,1383.0,5,297.0,1680.0,0,2,3,1689,0,1689,1.0,2,0,3,1,6,5,1,1,1991.0,2.0,432.0,3,4,428,120,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,42.0,4084,1,0,4,23,2,2,2,7,6,1986,1986,1,0,8,9,340.0,4,1,2,893.0,5,384.0,1277.0,0,2,3,1501,0,1501,1.0,2,0,2,1,6,5,1,1,1986.0,2.0,512.0,3,4,240,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,74.0,11563,1,0,4,23,2,2,2,8,5,2006,2007,3,0,8,9,258.0,4,2,2,1036.0,5,482.0,1518.0,0,0,3,1537,0,1537,1.0,2,0,3,1,8,5,0,1,2007.0,3.0,788.0,3,4,0,26,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,107.0,12852,1,0,0,23,2,2,4,8,5,2007,2007,1,0,8,9,0.0,4,2,2,770.0,5,150.0,920.0,0,0,3,920,860,1780,1.0,2,1,3,1,6,5,1,1,2007.0,2.0,612.0,3,4,0,192,0,6,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,73.0,9802,1,0,4,23,2,2,6,5,5,2006,2007,1,0,8,9,0.0,4,2,5,0.0,5,352.0,352.0,0,2,3,712,730,1442,0.0,2,1,3,1,6,5,0,3,2007.0,2.0,400.0,3,4,100,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,81.0,12018,1,0,0,23,2,2,4,7,5,2008,2008,1,0,8,9,60.0,4,2,5,0.0,5,796.0,796.0,0,0,3,796,816,1612,0.0,2,1,3,1,6,5,0,1,2008.0,3.0,666.0,3,4,0,64,0,6,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,75.0,12890,1,0,4,23,2,2,2,6,5,1989,1989,1,0,9,10,128.0,4,1,5,0.0,5,1495.0,1495.0,0,0,3,1495,0,1495,0.0,2,0,3,1,8,5,1,1,1989.0,2.0,438.0,3,4,252,0,192,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,93.0,18265,1,0,0,23,2,2,2,6,5,1986,1986,1,0,6,4,228.0,2,1,2,920.0,4,276.0,1256.0,0,0,3,1256,0,1256,0.0,2,0,3,1,6,5,1,1,1986.0,2.0,578.0,3,4,282,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,82.0,11202,1,0,4,23,2,2,2,8,5,2003,2003,3,0,8,9,206.0,4,2,2,1029.0,5,403.0,1432.0,0,0,3,1440,0,1440,1.0,2,0,3,1,7,5,1,1,2003.0,2.0,467.0,3,4,185,95,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,7915,1,0,4,23,2,2,2,6,5,1999,2000,3,0,8,9,0.0,4,2,2,1223.0,5,443.0,1666.0,0,0,3,1675,0,1675,1.0,2,0,3,1,6,5,0,1,1999.0,2.0,435.0,3,4,165,52,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3,79.0,11449,1,0,4,23,2,2,2,8,5,2007,2007,1,0,8,9,0.0,4,2,2,1011.0,5,873.0,1884.0,0,0,3,1728,0,1728,1.0,2,0,3,1,7,5,1,1,2007.0,2.0,520.0,3,4,0,276,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
