MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,100.0,10004,1,0,4,12,2,2,2,6,1964,1964,1,1,6,10,180.0,4,1,4,196.0,1,975.0,1516.0,1,4,4,1516,0,1516,0.0,1,1,3,1,6,6,0,1,1964.0,2.0,472.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,75.0,7875,1,0,4,12,2,2,2,5,1961,1961,1,1,12,13,136.0,4,1,4,572.0,5,572.0,1144.0,1,2,4,1144,0,1144,1.0,1,0,3,1,6,6,0,1,1961.0,2.0,456.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,9600,1,0,4,19,2,2,2,4,1950,1995,1,1,12,6,0.0,4,1,1,442.0,5,625.0,1067.0,1,4,4,1067,0,1067,0.0,2,0,2,1,4,3,0,1,1996.0,2.0,436.0,4,4,290,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4,90.0,8100,1,0,4,17,2,2,2,5,1948,1973,1,1,12,13,0.0,4,0,4,338.0,5,1221.0,1559.0,1,2,4,1559,0,1559,1.0,1,0,2,1,5,3,0,5,1948.0,2.0,812.0,4,4,0,116,230,0,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,21.0,1680,1,0,4,2,2,2,5,6,1973,1973,1,1,6,6,158.0,4,1,1,330.0,5,153.0,483.0,1,4,4,483,504,987,1.0,1,1,2,1,5,6,0,5,1973.0,1.0,264.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,75.0,9525,1,0,4,5,2,2,2,5,1995,2006,1,1,12,13,0.0,4,2,5,0.0,5,1099.0,1099.0,1,0,4,1099,0,1099,0.0,1,1,3,1,6,6,0,1,1999.0,1.0,352.0,4,4,278,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,70.0,11767,1,0,4,7,2,2,0,5,1946,1995,1,1,8,8,0.0,4,1,1,352.0,5,416.0,768.0,1,0,4,768,432,1200,0.0,1,0,3,1,6,6,0,5,1946.0,1.0,240.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2,68.0,12155,1,0,4,18,2,2,5,6,1925,1950,1,1,13,14,0.0,4,0,1,156.0,5,516.0,672.0,1,4,4,810,672,1482,0.0,2,0,4,1,7,6,0,5,1934.0,1.0,400.0,4,4,0,0,254,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
4,60.0,10440,1,0,4,17,2,2,5,5,1904,2002,1,1,8,8,0.0,4,2,5,0.0,5,650.0,650.0,1,2,4,958,581,1539,0.0,2,0,3,1,8,6,1,5,1983.0,2.0,686.0,2,4,70,78,68,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
3,82.0,9020,1,0,4,12,2,2,7,6,1966,1966,1,1,6,6,183.0,4,1,4,312.0,0,276.0,1127.0,1,4,4,1165,0,1165,1.0,1,1,3,1,6,6,0,1,1966.0,2.0,490.0,2,2,0,129,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,80.0,8000,1,0,0,12,0,2,2,5,1961,1961,1,1,3,3,0.0,4,1,5,0.0,5,1800.0,1800.0,1,0,4,1800,0,1800,0.0,2,0,6,2,10,6,0,1,1979.0,0.0,0.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
4,100.0,12665,1,0,4,17,0,2,0,5,1915,1950,1,1,13,14,0.0,4,0,5,0.0,5,876.0,876.0,1,2,4,876,540,1416,0.0,1,1,4,1,7,6,1,5,1949.0,3.0,720.0,4,4,418,0,194,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,16647,1,0,1,19,5,2,6,5,1975,1981,1,1,6,6,0.0,4,1,0,1390.0,5,0.0,1390.0,1,4,4,1701,0,1701,1.0,2,0,3,1,6,3,2,2,1975.0,2.0,611.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,75.0,9317,1,0,4,20,2,2,5,7,1993,1993,1,1,6,6,137.0,4,2,0,513.0,5,227.0,740.0,1,0,4,1006,769,1775,1.0,2,1,3,1,7,6,1,1,1993.0,2.0,425.0,4,4,234,72,192,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,36.0,15523,1,0,1,5,2,2,2,5,1972,1972,1,1,6,10,0.0,4,1,1,460.0,5,404.0,864.0,1,0,4,864,0,864,1.0,1,0,3,1,5,6,1,1,1972.0,1.0,338.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,75.0,45600,1,0,4,4,2,2,0,6,1908,1997,1,1,13,14,0.0,4,0,5,0.0,5,907.0,907.0,1,4,4,1307,1051,2358,0.0,3,0,5,1,10,6,1,5,1908.0,2.0,360.0,1,4,486,40,0,8,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,80.0,9600,1,0,2,24,1,2,7,6,1976,1994,3,1,9,10,360.0,2,1,5,0.0,5,528.0,528.0,1,0,4,1094,761,1855,0.0,2,1,3,1,7,6,1,1,1976.0,2.0,512.0,4,4,113,100,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4,36.0,4435,1,0,4,5,2,2,2,6,2003,2003,1,1,12,13,170.0,4,2,2,659.0,5,189.0,848.0,1,0,4,848,0,848,1.0,1,0,1,1,3,6,0,1,2003.0,2.0,420.0,4,4,140,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,3196,1,0,4,0,2,2,2,8,2003,2003,1,1,12,13,40.0,4,2,5,0.0,5,1273.0,1273.0,1,0,4,1456,0,1456,0.0,2,0,2,1,7,6,1,1,2003.0,2.0,400.0,4,4,143,20,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,53.0,7128,1,0,4,6,2,2,4,7,1941,1950,1,1,8,8,0.0,2,1,4,364.0,5,554.0,918.0,1,2,4,918,728,1646,0.0,2,0,4,1,7,6,2,5,1941.0,1.0,240.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,12095,1,0,0,12,2,2,7,6,1964,1964,1,1,8,6,115.0,2,1,4,564.0,5,563.0,1127.0,1,4,4,1445,0,1445,0.0,1,1,3,1,7,6,1,1,1964.0,2.0,645.0,4,4,180,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,102.0,17920,1,0,4,19,2,2,2,5,1955,1974,3,1,13,10,0.0,4,1,0,306.0,4,372.0,1763.0,1,4,4,1779,0,1779,1.0,1,1,3,1,6,6,1,1,1955.0,2.0,454.0,4,4,0,418,0,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,6897,1,0,0,19,2,2,2,5,1962,2010,1,1,6,6,0.0,2,1,0,659.0,5,381.0,1040.0,1,0,4,1040,0,1040,1.0,1,1,3,1,6,6,0,5,1962.0,1.0,260.0,4,4,0,104,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,10970,1,0,4,5,2,2,7,6,1978,1978,1,1,9,6,0.0,4,1,2,505.0,3,0.0,940.0,1,4,4,1026,0,1026,1.0,1,0,3,1,5,6,0,5,1981.0,2.0,576.0,4,1,0,0,34,8,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,65.0,8125,1,0,4,8,2,2,5,6,1994,1995,1,1,6,6,0.0,4,2,5,0.0,5,702.0,702.0,1,2,4,702,779,1481,0.0,2,1,3,1,6,6,1,1,1994.0,2.0,343.0,4,4,0,36,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,80.0,10400,1,0,4,14,2,2,2,7,1976,1976,1,1,6,6,189.0,4,1,5,0.0,5,1090.0,1090.0,1,4,4,1370,0,1370,0.0,2,0,3,1,6,6,1,1,1976.0,2.0,479.0,4,4,0,0,0,8,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,68.0,11029,1,0,0,14,3,2,5,6,1968,1984,1,1,6,6,220.0,4,1,1,619.0,5,435.0,1054.0,1,4,4,1512,1142,2654,1.0,2,1,4,1,9,6,1,1,1968.0,2.0,619.0,4,4,0,65,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,55.0,7642,1,0,0,6,2,2,0,7,1918,1998,1,1,13,14,0.0,4,0,5,0.0,5,912.0,912.0,1,2,4,912,514,1426,0.0,1,1,3,1,7,6,1,5,1925.0,1.0,216.0,4,4,0,240,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,75.0,11625,1,0,4,19,2,2,2,5,1965,1965,3,1,9,6,0.0,4,2,1,841.0,5,198.0,1039.0,1,0,4,1039,0,1039,1.0,1,1,3,1,6,6,0,1,1965.0,2.0,504.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,81.0,9672,1,0,0,20,2,2,2,6,1984,1985,3,1,6,10,0.0,4,2,2,338.0,5,702.0,1040.0,1,4,4,1097,0,1097,0.0,2,0,3,1,6,6,0,1,1986.0,2.0,480.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,7931,1,0,4,12,2,2,2,5,1959,1959,3,1,3,10,0.0,4,1,1,1148.0,5,0.0,1148.0,1,4,4,1148,0,1148,1.0,1,0,3,1,6,6,0,1,1959.0,1.0,672.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,72.0,8640,1,0,4,21,2,2,2,7,2007,2008,1,1,12,13,0.0,4,2,5,0.0,5,1372.0,1372.0,1,0,4,1372,0,1372,0.0,2,0,3,1,6,6,0,1,2008.0,2.0,529.0,4,4,0,140,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,8750,1,0,4,12,2,2,2,5,1970,1970,1,1,8,8,76.0,4,1,1,828.0,5,174.0,1002.0,1,4,4,1002,0,1002,1.0,1,0,3,1,5,6,0,5,1973.0,2.0,902.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,67.0,10656,1,0,4,23,2,2,2,8,2006,2007,1,1,12,13,274.0,4,2,5,0.0,5,1638.0,1638.0,1,0,4,1646,0,1646,0.0,2,0,3,1,6,6,1,1,2007.0,3.0,870.0,4,4,192,80,0,6,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,85.0,6970,1,0,0,19,1,2,2,4,1961,1961,1,1,12,13,0.0,4,1,0,932.0,5,108.0,1040.0,1,4,4,1120,0,1120,1.0,1,1,3,1,5,6,0,1,1961.0,2.0,544.0,4,4,168,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
3,68.0,14762,1,0,0,8,1,2,5,5,1948,1950,1,1,9,10,0.0,4,3,5,0.0,5,0.0,0.0,1,2,4,1547,720,2320,0.0,2,0,2,1,7,6,1,1,1979.0,2.0,672.0,4,4,120,144,0,8,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3,80.0,9938,1,0,4,20,2,2,5,7,1993,1994,1,1,8,8,246.0,4,2,2,750.0,5,300.0,1050.0,1,0,4,1062,887,1949,1.0,2,1,3,1,8,6,1,1,1993.0,2.0,574.0,4,4,156,90,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,60.0,6600,1,0,4,12,4,2,2,5,1962,1962,3,1,8,8,0.0,4,1,5,0.0,5,894.0,894.0,1,2,4,894,0,894,0.0,1,0,2,1,5,6,0,5,1962.0,1.0,308.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
3,70.0,8750,1,0,4,5,2,2,5,6,1998,1998,1,1,12,13,116.0,4,2,2,505.0,5,299.0,804.0,1,0,4,804,878,1682,0.0,2,1,3,1,7,6,0,1,1998.0,2.0,523.0,4,4,0,77,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,74.0,8892,1,0,0,12,2,2,2,5,1953,1996,1,1,14,15,0.0,4,4,5,0.0,5,105.0,105.0,1,2,4,910,0,910,0.0,1,0,3,1,5,6,0,1,1953.0,2.0,414.0,4,4,196,0,150,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,60.0,12144,1,0,4,12,2,2,2,5,1949,1950,1,1,6,6,0.0,4,1,4,375.0,5,457.0,832.0,1,2,4,1036,0,1268,0.0,1,0,3,1,6,6,1,1,1949.0,1.0,288.0,4,4,0,28,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,52.0,5720,1,0,4,17,0,2,0,5,1941,1950,1,1,13,14,0.0,4,1,5,0.0,5,676.0,676.0,1,0,4,676,455,1131,0.0,1,1,3,1,5,6,0,5,1941.0,1.0,200.0,4,4,26,0,0,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,75.0,9000,1,0,4,21,2,2,5,8,2007,2007,1,1,5,5,0.0,4,2,2,64.0,5,1120.0,1184.0,1,0,4,1184,1426,2610,0.0,2,1,4,1,11,6,1,3,2007.0,2.0,550.0,4,4,208,364,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3,94.0,25286,1,0,4,11,2,2,2,4,1963,1963,1,1,6,10,0.0,4,2,0,633.0,5,431.0,1064.0,1,2,4,1040,0,1040,1.0,1,0,3,1,5,6,0,1,1963.0,2.0,648.0,4,4,0,0,0,8,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,74.0,8834,1,0,4,16,2,2,5,9,2004,2005,3,1,12,13,216.0,4,2,2,1170.0,5,292.0,1462.0,1,0,4,1462,762,2224,1.0,2,1,4,1,10,6,1,1,2004.0,3.0,738.0,4,4,184,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,88.0,11782,1,0,4,19,2,2,6,5,1961,1995,1,1,6,6,0.0,4,1,0,899.0,5,210.0,1109.0,1,4,4,1155,0,1155,1.0,1,0,3,1,6,3,0,5,1987.0,2.0,576.0,4,4,192,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,68.0,7000,1,0,1,5,2,2,2,5,1978,2005,1,1,12,13,90.0,2,1,0,646.0,5,218.0,864.0,1,0,4,864,0,864,1.0,1,0,3,1,6,6,0,1,1978.0,1.0,336.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,7024,1,0,4,7,2,2,2,5,2005,2006,1,1,12,13,0.0,4,2,0,980.0,5,110.0,1090.0,1,2,4,1090,0,1090,1.0,1,1,2,1,5,6,0,1,2005.0,2.0,450.0,4,4,0,49,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,44.0,13758,1,0,1,23,2,2,0,7,1990,1991,1,1,6,6,117.0,2,1,3,902.0,5,254.0,1156.0,1,0,4,1187,530,1717,0.0,2,1,3,1,7,6,1,1,1990.0,2.0,400.0,4,4,168,36,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,9636,1,0,0,8,2,2,5,6,1992,1993,1,1,12,13,0.0,4,2,5,0.0,5,808.0,808.0,1,2,4,808,785,1593,0.0,2,1,3,1,7,6,1,3,1993.0,2.0,389.0,4,4,342,40,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,60.0,6204,1,0,4,18,2,2,3,4,1912,1950,1,1,13,14,0.0,4,2,5,0.0,5,795.0,795.0,1,4,4,954,795,2230,1.0,1,0,5,1,10,6,0,5,1997.0,1.0,440.0,4,2,0,188,0,8,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
3,65.0,7150,1,0,4,12,2,2,2,5,1967,1967,1,1,6,6,60.0,4,1,1,432.0,5,460.0,892.0,1,4,4,892,0,892,0.0,1,0,3,1,5,6,0,1,1967.0,1.0,288.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,50.0,5119,1,0,1,21,2,2,2,9,1999,2000,1,1,8,8,60.0,4,2,2,1238.0,5,460.0,1698.0,1,0,4,1709,0,1709,1.0,2,0,2,1,5,6,1,1,1999.0,2.0,506.0,4,4,97,65,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,70.0,8393,1,0,0,12,2,2,2,5,1959,2005,1,1,8,8,122.0,4,1,3,528.0,5,1098.0,1626.0,1,0,4,1712,0,1712,0.0,2,0,4,2,8,6,0,1,2005.0,2.0,588.0,4,4,272,54,0,8,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,59.0,16466,1,0,4,7,2,2,0,5,1955,1955,1,1,8,8,0.0,2,2,5,0.0,5,816.0,816.0,1,4,4,872,521,1393,0.0,1,1,3,1,8,6,0,1,1955.0,1.0,300.0,4,4,121,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,95.0,15865,1,0,4,12,2,2,2,8,1970,1970,0,5,13,14,0.0,2,2,0,351.0,4,1043.0,2217.0,1,0,4,2217,0,2217,1.0,2,0,4,1,8,6,1,1,1970.0,2.0,621.0,4,4,81,207,0,8,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,128.0,12160,1,0,4,12,1,2,2,6,1953,1953,3,1,13,14,90.0,4,1,1,1024.0,5,481.0,1505.0,1,0,4,1505,0,1505,1.0,1,0,2,1,6,6,1,1,1953.0,2.0,505.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,60.0,8064,1,0,0,12,0,2,0,5,1949,2006,1,1,8,8,0.0,2,1,5,0.0,5,672.0,672.0,1,0,4,672,252,924,0.0,1,0,3,1,6,6,1,5,2003.0,2.0,576.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,11184,1,0,4,19,2,2,5,6,1978,1978,3,1,6,6,92.0,4,1,3,226.0,4,192.0,918.0,1,2,4,918,765,1683,0.0,2,1,3,1,7,6,1,1,1978.0,2.0,440.0,4,4,243,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,70.0,8414,1,0,4,19,2,2,2,6,1963,2003,3,1,6,6,0.0,4,1,2,663.0,5,396.0,1059.0,1,4,4,1068,0,1068,0.0,1,0,3,1,6,6,0,1,1963.0,1.0,264.0,4,4,192,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,68.0,13284,1,0,4,19,4,2,2,5,1954,1954,1,1,13,10,0.0,4,2,1,1064.0,5,319.0,1383.0,1,4,4,1383,0,1383,1.0,1,0,3,1,6,6,1,1,1954.0,1.0,354.0,4,4,511,116,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,64.0,7018,1,0,4,20,2,2,2,5,1979,1979,1,1,9,10,0.0,4,3,5,0.0,5,0.0,0.0,1,4,4,1535,0,1535,0.0,2,0,4,2,8,6,0,1,1979.0,2.0,400.0,4,4,0,0,0,8,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
